# Seamount Catalog from Wessel, P., J. Geophys. Res., 106 (B9), 19,431-19,441, 2001"
#
# This file contains ~15,000 seamounts from all the world's ocean basins.
# The columns are:
# Col 1: Longitude (0/360). Center of each seamount (in degrees)
# Col 2: Latitude (-90/+90). Center of each seamount (in degrees)
# Col 3: Maximum amplitude of the Free Air Gravity Anomaly (in mGal)
# Col 4: Maximum amplitude of the Vertical Gravity Gradient Anomaly (in Eotvos)
# Col 5: Modelled zero-crossing radius (where VGG first goes -ve) (in km)
# Col 6: Modelled seamount radius (in km)
# Col 7: Modelled seamount height (in m)
# Col 8: Age of underlying seafloor [from Mueller et al grid] (in Myr)
# For explanation of modeling see the JGR paper and references therein.
#
# The file is a GMT multi-segment file where each segment contains the seamount
# belonging to one tectonic plate, sorted from largest to smallest VGG.  Some plates
# (e.g., the Phillipine Sea Plate) have no seamounts detectable by the
# characterization method used.  When plotting this file with GMT, remember
# to use the -M flag.
# 
# Longitude	Latitude	FAA	VGG	Rcross	Radius	Height	CrustAge
> Africa plate    1844 seamounts
213.21600	 54.32730	 19.6	 25.8	10.49	  7.64	1800	 32.6
208.60800	 38.80700	 22.2	 25.8	 9.95	  7.80	1800	 72.9
175.06300	 34.44470	 11.4	 25.8	 7.09	  3.72	1600	118.8
165.38000	 24.26490	 16.5	 25.8	10.20	  7.09	1900	150.5
164.71100	 36.56660	 15.9	 25.8	 6.74	  4.58	1600	131.4
161.39500	  5.05048	 17.4	 25.8	 7.70	  5.89	1800	157.3
151.21300	  3.97217	 27.9	 25.8	13.60	  8.84	2000	162.2
144.99500	 32.54920	 28.8	 25.8	11.61	  8.40	1900	140.4
233.86000	-28.71650	 13.6	 25.7	10.32	  6.72	1800	 20.0
218.50600	 55.16110	 27.9	 25.7	 8.57	  7.80	1800	 27.4
205.87000	-24.89440	 17.8	 25.7	10.50	  7.09	1900	105.9
198.07200	 46.05410	 19.9	 25.7	12.33	  4.58	1600	 69.9
195.95800	-38.61600	 21.0	 25.7	14.14	  9.17	1700	 85.8
191.16400	 -7.67693	 17.9	 25.7	 6.07	  3.72	1600	  0.0
186.94200	 37.79040	 19.7	 25.7	11.15	  7.80	1800	 95.8
181.90700	 37.91060	 14.8	 25.7	 6.29	  3.72	1600	106.7
178.16500	 12.02810	 18.1	 25.7	 9.61	  6.72	1800	142.1
243.39400	 24.13230	 12.5	 25.6	 7.02	  3.72	1600	 15.2
242.48800	-13.76050	 15.9	 25.6	 7.48	  5.89	1800	  6.9
236.28700	 13.83900	 12.9	 25.6	11.21	  7.09	1900	 27.1
232.88500	-48.30540	 23.3	 25.6	 9.04	  7.09	1900	 22.4
178.45700	 36.38420	 24.0	 25.6	 8.10	  6.72	1800	113.4
167.07100	 52.19260	 28.6	 25.6	10.81	  8.23	1900	  0.0
154.17900	 27.60210	 11.2	 25.6	10.37	  6.72	1800	160.3
147.09600	 28.08850	 23.3	 25.6	12.03	  8.23	1900	147.6
232.14400	 23.16020	 17.5	 25.5	11.09	  7.64	1800	 36.4
218.86900	-54.24690	 29.7	 25.5	 7.01	  6.72	1800	  7.2
204.78600	 32.80790	 15.7	 25.5	 8.19	  5.89	1800	 89.9
201.89900	  7.92631	 13.8	 25.5	 6.07	  3.72	1600	102.0
192.65900	-33.37060	 18.7	 25.5	11.38	  7.80	1800	  0.0
191.26200	-43.14940	 24.3	 25.5	 7.91	  6.72	1800	 85.8
162.27600	 43.00980	 22.4	 25.5	12.74	  8.40	1900	125.2
159.00800	  8.87253	 18.3	 25.5	 9.74	  6.72	1800	167.9
156.85500	 12.12000	  5.4	 25.5	 7.50	  3.72	1600	159.9
241.03100	 30.74580	 17.7	 25.4	 8.50	  5.89	1800	 15.4
215.50200	-19.24260	 17.0	 25.4	 7.37	  5.89	1800	 64.2
212.76500	 54.04270	 18.6	 25.4	 9.23	  6.72	1800	 33.1
200.89400	 -0.76185	 12.8	 25.4	 9.84	  6.72	1800	111.8
181.31100	  6.00332	 15.2	 25.4	 9.79	  6.72	1800	134.0
177.99300	 12.05170	 19.9	 25.4	 9.57	  7.09	1900	142.8
177.28900	 46.20580	 19.4	 25.4	 8.93	  6.72	1800	 67.8
164.37500	 -4.40466	 23.1	 25.4	13.60	  8.57	1900	134.5
154.91400	 27.95580	 27.4	 25.4	 7.23	  6.72	1800	158.7
152.22200	 31.80860	 12.9	 25.4	11.64	  7.09	1900	149.6
151.84200	 43.87320	 19.2	 25.4	 8.16	  5.89	1800	  0.0
151.31100	  7.85353	 -4.6	 25.4	 9.76	  3.72	1600	167.5
148.73800	 41.89420	 23.4	 25.4	 9.61	  7.09	1900	  0.0
146.06600	 23.64620	 22.4	 25.4	 5.58	  3.72	1600	146.0
245.92800	-42.36040	 20.7	 25.3	 9.76	  7.09	1900	  5.7
238.59100	-10.56180	 14.2	 25.3	 9.56	  6.72	1800	 22.6
235.62500	 21.68010	 17.2	 25.3	 7.08	  5.80	1800	 31.4
235.28200	-25.91050	 15.2	 25.3	10.45	  6.72	1800	 17.5
234.17900	 24.06600	 17.7	 25.3	 8.94	  6.72	1800	 31.8
226.30400	 41.84480	 21.6	 25.3	 9.61	  7.09	1900	 13.7
225.06200	 50.72920	 23.0	 25.3	11.02	  7.95	1800	 13.7
196.72800	 10.80580	 12.8	 25.3	 9.61	  5.89	1800	113.0
183.93400	 11.62740	  9.6	 25.3	 7.51	  3.72	1600	129.0
173.81100	 -4.96028	 26.8	 25.3	 7.69	  6.72	1800	129.7
169.44900	 -8.57670	 21.6	 25.3	13.49	  8.40	1900	  0.0
164.96300	 15.34490	 17.0	 25.3	11.17	  7.22	1900	160.3
254.39900	 -3.94159	 15.2	 25.2	 9.81	  6.72	1800	  1.1
244.20700	-38.60250	 17.5	 25.2	 7.97	  5.89	1800	  9.7
191.13900	 13.86420	  8.1	 25.2	13.20	  7.22	1900	122.9
182.16900	  0.20610	 18.5	 25.2	 7.70	  5.89	1800	129.1
178.14100	 15.00090	  7.6	 25.2	 7.48	  3.72	1600	140.5
173.76200	  6.62715	 17.2	 25.2	13.58	  8.23	1900	151.1
147.11300	 35.59580	 17.8	 25.2	 9.12	  6.72	1800	138.8
233.32100	-27.54540	 14.1	 25.1	 6.92	  3.72	1600	 20.5
232.21800	 23.35900	 15.7	 25.1	 9.00	  5.89	1800	 36.1
213.00100	-34.13260	 21.5	 25.1	 9.66	  7.09	1900	 76.1
201.08800	 48.42560	 17.2	 25.1	 9.03	  6.72	1800	 61.3
174.07300	 42.45130	 18.4	 25.1	 7.45	  5.89	1800	102.2
211.46800	 38.96710	 21.9	 25.0	 6.24	  5.80	1800	 66.7
198.59100	-24.00850	 12.7	 25.0	10.56	  6.72	1800	  0.0
193.93100	 32.90780	 18.1	 25.0	11.39	  7.80	1800	112.0
192.80500	 22.62290	 17.9	 25.0	12.45	  7.95	1800	106.5
190.82100	 12.99370	 14.2	 25.0	10.63	  6.72	1800	124.6
180.91400	 42.86840	 26.0	 25.0	 9.70	  7.80	1800	 98.7
174.00700	 26.07690	 13.5	 25.0	 6.96	  3.72	1600	139.4
162.68400	 26.34220	 23.2	 25.0	10.43	  7.80	1800	149.8
244.86300	-32.12460	 17.1	 24.9	 6.54	  3.72	1600	  3.9
195.99600	-15.68980	 11.9	 24.9	 5.89	  3.72	1600	  0.0
154.15800	 32.18830	 27.8	 24.9	12.14	  8.40	1900	147.4
152.07300	 18.54770	  6.6	 24.9	 7.39	  3.72	1600	157.4
240.69800	 22.89510	 11.6	 24.8	10.58	  6.72	1800	 21.9
215.55400	 52.39580	 22.5	 24.8	10.78	  7.80	1800	 29.5
208.05500	-58.53790	 24.0	 24.8	 6.58	  5.89	1800	  4.4
203.07600	-19.52500	  5.4	 24.8	 7.36	  3.72	1600	108.4
200.13400	-10.91450	 22.2	 24.8	13.26	  8.40	1900	113.4
183.95800	  7.58019	 18.4	 24.8	 7.67	  5.89	1800	137.3
181.55500	-38.37430	 18.2	 24.8	 8.02	  5.89	1800	  0.0
164.98800	 -4.40466	 11.1	 24.8	 9.81	  5.89	1800	134.2
203.00100	 47.30610	 18.2	 24.7	 9.53	  6.72	1800	 58.4
202.46300	-15.00730	 13.2	 24.7	11.79	  7.09	1900	112.2
191.65500	-11.47760	  5.3	 24.7	11.93	  6.72	1800	  0.0
184.93900	  3.09248	  7.0	 24.7	 9.81	  5.89	1800	128.4
175.03800	 37.68430	 20.7	 24.7	 9.98	  7.09	1900	115.9
163.29000	 42.30840	 20.3	 24.7	11.47	  7.80	1800	126.5
244.74200	 11.87110	 16.7	 24.6	11.27	  7.09	1900	 14.2
218.59100	 25.21500	 18.7	 24.6	 8.91	  6.72	1800	 47.8
191.16600	 36.80660	 25.8	 24.6	12.66	  8.40	1900	 86.6
185.15500	 38.07080	 30.3	 24.6	16.07	 13.06	1200	 99.7
178.76300	 -5.88198	  8.0	 24.6	 9.79	  5.89	1800	125.2
177.26700	 28.81810	 23.2	 24.6	 6.88	  5.89	1800	128.7
167.06500	  5.17194	  7.4	 24.6	 7.70	  3.72	1600	150.6
151.63000	  3.51130	  6.0	 24.6	 9.81	  5.80	1800	160.8
240.01200	  4.86967	  9.4	 24.5	 7.69	  3.72	1600	 20.1
209.27700	  1.86191	 17.4	 24.5	 9.82	  6.72	1800	 88.6
207.19400	-58.55830	 25.2	 24.5	 6.58	  5.89	1800	  5.6
201.90000	 48.59640	 21.6	 24.5	15.03	 11.97	1100	 59.4
200.45300	-10.39710	 18.0	 24.5	11.29	  7.64	1800	113.3
187.37000	 37.44990	 21.0	 24.5	 9.47	  6.72	1800	 94.9
245.40400	-28.34090	 14.4	 24.4	 8.84	  5.89	1800	  2.7
241.30500	-37.39870	 18.2	 24.4	 7.09	  5.80	1800	 14.1
207.48800	  3.26873	 21.0	 24.4	 9.82	  7.09	1900	 89.2
202.29100	  7.75648	 17.2	 24.4	 9.76	  6.72	1800	101.1
198.30600	 34.32710	 10.4	 24.4	 9.65	  5.89	1800	103.0
195.08700	-45.40460	 17.7	 24.4	 6.20	  3.72	1600	 82.0
160.96800	 25.34760	 19.0	 24.4	 6.98	  5.80	1800	157.5
242.53300	 18.35110	 17.3	 24.3	 9.40	  6.72	1800	 14.5
206.23800	-11.90230	 18.7	 24.3	13.24	  8.07	1900	112.6
205.52700	 16.88030	 18.4	 24.3	14.84	 11.43	1000	 93.5
192.71400	  7.96113	 13.2	 24.2	 9.80	  5.89	1800	120.7
179.10600	 26.36430	 17.4	 24.2	 5.52	  3.72	1600	128.6
165.46400	 42.06200	 21.0	 24.2	 8.34	  6.72	1800	126.8
240.98000	-42.98850	 19.4	 24.1	 9.73	  6.72	1800	 16.9
214.59600	 12.61550	 20.3	 24.1	 9.57	  4.94	1700	 69.3
203.20300	 48.82410	 24.8	 24.1	12.00	  8.23	1900	 56.3
193.66700	 40.89720	 22.7	 24.1	 9.69	  7.09	1900	 80.7
161.87500	 21.06170	 22.4	 24.1	10.65	  7.80	1800	167.9
157.43400	 44.34720	 23.8	 24.1	 9.39	  7.09	1900	  0.0
201.72500	 25.56570	 17.8	 24.0	19.74	 13.72	1200	 84.5
192.68500	-12.93640	 11.5	 24.0	11.24	  6.72	1800	  0.0
189.28400	-37.29330	 16.7	 24.0	 8.06	  5.89	1800	  0.0
187.19400	 16.99240	 20.7	 24.0	13.09	  8.23	1900	117.1
182.33400	 47.00260	 21.6	 24.0	10.86	  7.80	1800	 65.4
163.88100	 36.88660	  8.5	 24.0	11.18	  6.60	1800	132.1
205.47800	  5.67017	 12.5	 23.9	13.58	  7.80	1800	 93.6
204.65100	-55.32540	 28.7	 23.9	 9.01	  7.80	1800	 19.6
200.00900	 -6.62111	 21.6	 23.9	 9.82	  7.09	1900	113.6
190.36700	-34.39130	 15.4	 23.8	11.57	  3.72	1600	  0.0
189.10400	-10.42030	  3.6	 23.7	 8.49	  3.72	1600	  0.0
161.11700	 43.78710	 18.2	 23.7	 9.44	  6.72	1800	123.7
159.46200	 45.25750	 17.3	 23.7	11.08	  7.09	1900	  0.0
232.04600	-26.28600	 12.5	 23.6	 7.42	  3.72	1600	 21.8
217.23100	 49.01390	 20.9	 23.6	 7.63	  5.89	1800	 29.8
181.80700	 31.34420	 15.8	 23.6	 5.08	  3.72	1600	119.3
168.50600	-58.69170	 24.7	 23.6	 8.29	  6.72	1800	 68.1
213.26100	-45.82160	 19.5	 23.4	 9.26	  6.72	1800	 66.2
199.08200	-26.51060	 19.4	 23.4	14.41	 10.53	1200	110.2
190.28400	  9.27316	 14.3	 23.4	 8.09	  5.80	1800	  0.0
190.08300	 23.72800	 15.9	 23.4	11.15	  7.09	1900	111.7
187.04100	-10.82080	 13.2	 23.4	11.97	  7.09	1900	  0.0
173.81100	  5.43848	 11.4	 23.4	 7.69	  3.72	1600	149.2
164.93900	 21.52550	 11.3	 23.4	 7.09	  3.72	1600	163.5
163.41900	 18.56950	 25.6	 23.4	 8.32	  6.72	1800	163.9
160.83900	 31.40900	 14.2	 23.4	11.46	  6.84	1800	143.2
145.60000	 35.21490	 14.7	 23.4	11.30	  6.84	1800	138.2
192.96000	  0.06637	 13.0	 23.3	11.57	  6.84	1800	  0.0
172.65900	 -6.82796	 11.8	 23.3	 7.68	  3.72	1600	  0.0
235.94400	-14.88970	 13.4	 23.2	 8.34	  5.80	1800	 20.9
216.04300	 35.00680	 19.6	 23.2	 7.23	  5.80	1800	 63.3
185.93500	 38.71190	 20.4	 23.2	 7.94	  5.89	1800	 97.8
181.43400	  3.40780	 17.8	 23.2	 8.60	  5.89	1800	132.4
158.43200	 31.94850	 19.2	 23.2	11.43	  7.22	1900	144.1
236.21300	 -7.07269	 14.2	 23.1	 8.57	  5.80	1800	 27.1
190.84500	 -4.62072	 14.9	 23.1	 9.80	  5.89	1800	  0.0
217.16900	 17.69850	 12.9	 23.0	 9.41	  6.72	1800	 69.1
206.36100	 14.73830	  9.9	 22.9	11.19	  6.60	1800	 91.6
192.56600	-43.37680	 17.9	 22.9	11.33	  7.09	1900	 85.0
224.05700	 34.34710	 17.3	 22.8	 9.65	  6.72	1800	 48.3
209.33700	 39.68740	 18.5	 22.8	 7.97	  5.89	1800	 48.0
230.83800	-51.95210	 21.5	 22.7	 8.83	  6.72	1800	 23.4
227.43400	 43.60780	 20.0	 22.7	 6.31	  3.72	1600	  9.0
203.12400	 16.40950	 14.3	 22.7	14.86	 10.88	1000	 99.8
175.63300	 16.22810	 19.2	 22.7	11.18	  7.09	1900	153.6
194.61000	-54.79690	 24.1	 22.6	10.42	  7.09	1900	 45.2
193.84300	-31.82980	 15.0	 22.6	 9.27	  5.89	1800	  0.0
202.74000	 45.65580	 16.6	 22.5	11.03	  6.72	1800	 60.6
244.24000	-42.43660	 15.4	 22.3	 7.98	  4.58	1600	  9.2
194.13100	-44.30530	 18.7	 22.3	 9.40	  5.89	1800	 84.0
185.11000	-46.61910	 24.1	 22.3	 7.75	  5.89	1800	 85.6
203.64000	  2.75936	 16.8	 22.2	 7.70	  4.58	1600	 99.9
194.93700	 32.88780	 13.5	 22.2	 7.05	  3.72	1600	111.2
207.67500	 -1.32103	 14.0	 22.1	 8.20	  4.58	1600	 95.2
204.18900	 48.71030	 16.5	 22.0	 7.65	  4.58	1600	 54.5
174.76800	 42.77360	 17.2	 22.0	11.84	  7.09	1900	 99.6
192.74000	-41.06560	 23.1	 21.9	11.18	  7.64	1800	 86.8
197.39100	 22.46820	  6.2	 21.8	 7.07	  3.72	1600	 97.9
192.63600	-13.73650	 14.2	 21.8	 7.48	  3.72	1600	  0.0
191.04100	 -4.28115	 21.6	 21.8	12.16	  7.80	1800	  0.0
161.99700	 -5.22933	 27.6	 21.8	12.16	  8.23	1900	  0.0
191.00100	-42.31580	 26.0	 21.7	 9.54	  7.09	1900	 86.8
218.44800	 44.15760	 14.8	 21.5	 6.27	  3.72	1600	 30.6
193.15100	-15.66630	 12.2	 21.4	 9.49	  5.80	1800	  0.0
208.46800	-15.38370	 14.6	 21.3	 5.89	  3.72	1600	 88.3
194.30500	-45.68890	 14.6	 21.3	 6.18	  3.72	1600	 82.9
199.93900	 -0.78852	 12.7	 21.1	 7.70	  3.72	1600	112.8
176.72800	 20.99540	 21.2	 21.1	12.50	  7.80	1800	135.7
190.77700	-24.22990	 12.3	 20.9	 8.98	  4.58	1600	  0.0
163.56600	 22.98340	 12.1	 20.6	 8.96	  4.58	1600	159.5
243.77400	-44.91130	 18.4	 20.2	 6.78	  3.72	1600	  8.0
198.09900	-22.99020	 25.3	 20.2	10.37	  7.09	1900	  0.0
211.65400	 -8.98685	 15.2	 20.0	 6.07	  3.72	1600	 98.6
233.83600	 29.10550	  8.6	 19.2	 8.82	  3.72	1600	 27.6
203.17400	-17.59540	 12.6	 18.8	 7.41	  3.72	1600	106.2
200.55000	 -3.92241	 15.2	 17.6	12.20	  6.72	1800	113.1
202.76900	-40.09970	 11.3	 17.5	11.25	  5.80	1800	 80.0
209.42400	-18.67780	 26.9	 16.9	 7.38	  4.58	1600	 88.4
178.71400	 29.81320	 32.1	 16.6	 6.85	  5.80	1800	125.0
192.26800	-10.98350	  8.1	  9.1	 8.35	  3.22	1500	  0.0
> South-America plate    1224 seamounts
324.11700	-20.45000	271.7	200.7	26.30	 43.83	4800	106.8
324.11700	-20.45000	271.7	200.7	26.30	 43.83	4800	106.8
324.11700	-20.45000	271.7	200.7	26.30	 43.83	4800	106.8
324.00000	-17.90000	292.8	197.2	32.30	 53.33	4900	113.5
324.00000	-17.90000	292.8	197.2	32.30	 53.33	4900	113.5
324.00000	-17.90000	292.8	197.2	32.30	 53.33	4900	113.5
321.68300	 -2.11667	159.2	191.5	22.33	 32.87	3600	104.3
321.68300	 -2.11667	159.2	191.5	22.33	 32.87	3600	104.3
321.68300	 -2.11667	159.2	191.5	22.33	 32.87	3600	104.3
321.28300	 -1.45000	180.9	184.5	23.62	 37.39	3600	 82.5
321.28300	 -1.45000	180.9	184.5	23.62	 37.39	3600	 82.5
321.28300	 -1.45000	180.9	184.5	23.62	 37.39	3600	 82.5
317.88300	 -0.61667	153.6	179.3	17.86	 23.78	4300	102.3
317.88300	 -0.61667	153.6	179.3	17.86	 23.78	4300	102.3
317.88300	 -0.61667	153.6	179.3	17.86	 23.78	4300	102.3
324.66700	 -3.88333	168.7	176.3	25.70	 38.86	3400	105.5
324.66700	 -3.88333	168.7	176.3	25.70	 38.86	3400	105.5
324.66700	 -3.88333	168.7	176.3	25.70	 38.86	3400	105.5
320.05000	-26.25000	164.7	175.1	18.30	 25.99	4000	107.5
320.05000	-26.25000	164.7	175.1	18.30	 25.99	4000	107.5
320.05000	-26.25000	164.7	175.1	18.30	 25.99	4000	107.5
325.24200	-20.60000	252.1	172.7	34.82	 53.72	4700	101.3
325.24200	-20.60000	252.1	172.7	34.82	 53.72	4700	101.3
325.24200	-20.60000	252.1	172.7	34.82	 53.72	4700	101.3
318.75000	  0.25000	137.8	169.1	17.50	 22.12	4200	 92.0
318.75000	  0.25000	137.8	169.1	17.50	 22.12	4200	 92.0
318.75000	  0.25000	137.8	169.1	17.50	 22.12	4200	 92.0
326.75000	 -4.25000	143.5	164.3	18.57	 26.59	3500	103.3
326.75000	 -4.25000	143.5	164.3	18.57	 26.59	3500	103.3
326.75000	 -4.25000	143.5	164.3	18.57	 26.59	3500	103.3
323.31700	-20.31670	180.3	164.0	21.49	 34.76	3500	110.7
323.31700	-20.31670	180.3	164.0	21.49	 34.76	3500	110.7
323.31700	-20.31670	180.3	164.0	21.49	 34.76	3500	110.7
331.11700	-20.41670	152.1	162.8	17.66	 24.69	3800	 76.8
331.11700	-20.41670	152.1	162.8	17.66	 24.69	3800	 76.8
331.11700	-20.41670	152.1	162.8	17.66	 24.69	3800	 76.8
327.18300	-32.01670	146.7	162.6	18.21	 25.62	3600	 79.8
327.18300	-32.01670	146.7	162.6	18.21	 25.62	3600	 79.8
327.18300	-32.01670	146.7	162.6	18.21	 25.62	3600	 79.8
324.56700	-20.66670	168.7	159.8	19.21	 29.57	3500	104.5
324.56700	-20.66670	168.7	159.8	19.21	 29.57	3500	104.5
324.56700	-20.66670	168.7	159.8	19.21	 29.57	3500	104.5
321.80000	 -1.43333	138.1	159.4	25.83	 36.58	3200	 81.2
321.80000	 -1.43333	138.1	159.4	25.83	 36.58	3200	 81.2
321.80000	 -1.43333	138.1	159.4	25.83	 36.58	3200	 81.2
328.18300	-20.65000	178.8	159.2	20.05	 31.96	3500	 87.9
328.18300	-20.65000	178.8	159.2	20.05	 31.96	3500	 87.9
328.18300	-20.65000	178.8	159.2	20.05	 31.96	3500	 87.9
322.45000	 -3.15000	182.0	157.6	22.59	 37.00	3400	108.5
322.45000	 -3.15000	182.0	157.6	22.59	 37.00	3400	108.5
322.45000	 -3.15000	182.0	157.6	22.59	 37.00	3400	108.5
323.38300	 -3.25000	117.9	154.1	15.56	 17.34	5300	106.2
323.38300	 -3.25000	117.9	154.1	15.56	 17.34	5300	106.2
323.38300	 -3.25000	117.9	154.1	15.56	 17.34	5300	106.2
324.95000	 -3.38333	130.8	152.4	17.40	 23.42	3500	101.8
324.95000	 -3.38333	130.8	152.4	17.40	 23.42	3500	101.8
324.95000	 -3.38333	130.8	152.4	17.40	 23.42	3500	101.8
322.51700	-20.05000	100.3	151.8	14.22	 17.02	4800	115.0
322.51700	-20.05000	100.3	151.8	14.22	 17.02	4800	115.0
322.51700	-20.05000	100.3	151.8	14.22	 17.02	4800	115.0
326.78300	 -3.68333	127.7	151.2	18.75	 26.19	3100	 97.0
326.78300	 -3.68333	127.7	151.2	18.75	 26.19	3100	 97.0
326.78300	 -3.68333	127.7	151.2	18.75	 26.19	3100	 97.0
322.06700	-20.61670	198.6	151.2	33.00	 46.86	4100	116.5
322.06700	-20.61670	198.6	151.2	33.00	 46.86	4100	116.5
322.06700	-20.61670	198.6	151.2	33.00	 46.86	4100	116.5
324.07500	 -3.96667	179.5	150.4	28.19	 41.15	3600	108.0
324.07500	 -3.96667	179.5	150.4	28.19	 41.15	3600	108.0
324.07500	 -3.96667	179.5	150.4	28.19	 41.15	3600	108.0
322.45000	-22.31670	137.1	150.4	17.14	 23.39	3600	112.2
322.45000	-22.31670	137.1	150.4	17.14	 23.39	3600	112.2
322.45000	-22.31670	137.1	150.4	17.14	 23.39	3600	112.2
322.58300	 -3.41667	154.3	148.0	21.21	 34.29	3000	109.6
322.58300	 -3.41667	154.3	148.0	21.21	 34.29	3000	109.6
322.58300	 -3.41667	154.3	148.0	21.21	 34.29	3000	109.6
320.95000	-27.28330	115.4	147.6	22.26	 32.00	2800	103.4
320.95000	-27.28330	115.4	147.6	22.26	 32.00	2800	103.4
320.95000	-27.28330	115.4	147.6	22.26	 32.00	2800	103.4
322.25000	 -1.28333	117.4	147.3	18.66	 26.48	2900	 78.5
322.25000	 -1.28333	117.4	147.3	18.66	 26.48	2900	 78.5
322.25000	 -1.28333	117.4	147.3	18.66	 26.48	2900	 78.5
322.88300	 -1.68333	123.5	147.2	24.00	 33.15	2900	 93.2
322.88300	 -1.68333	123.5	147.2	24.00	 33.15	2900	 93.2
322.88300	 -1.68333	123.5	147.2	24.00	 33.15	2900	 93.2
322.18300	 -1.81667	114.7	147.1	18.73	 26.48	2900	 97.4
322.18300	 -1.81667	114.7	147.1	18.73	 26.48	2900	 97.4
322.18300	 -1.81667	114.7	147.1	18.73	 26.48	2900	 97.4
327.48300	 -3.81667	170.4	144.9	27.58	 40.01	3500	 95.9
327.48300	 -3.81667	170.4	144.9	27.58	 40.01	3500	 95.9
327.48300	 -3.81667	170.4	144.9	27.58	 40.01	3500	 95.9
330.71700	-20.51670	161.9	144.3	24.87	 36.58	3200	 78.2
330.71700	-20.51670	161.9	144.3	24.87	 36.58	3200	 78.2
330.71700	-20.51670	161.9	144.3	24.87	 36.58	3200	 78.2
323.75000	-20.35000	180.0	143.8	18.85	 31.05	3400	108.6
323.75000	-20.35000	180.0	143.8	18.85	 31.05	3400	108.6
323.75000	-20.35000	180.0	143.8	18.85	 31.05	3400	108.6
340.28300	 -9.08333	111.5	143.7	16.64	 20.42	3600	 32.8
340.28300	 -9.08333	111.5	143.7	16.64	 20.42	3600	 32.8
340.28300	 -9.08333	111.5	143.7	16.64	 20.42	3600	 32.8
330.68300	 -8.21667	112.9	141.8	16.49	 15.18	7000	 88.6
330.68300	 -8.21667	112.9	141.8	16.49	 15.18	7000	 88.6
330.68300	 -8.21667	112.9	141.8	16.49	 15.18	7000	 88.6
317.58300	 -0.41667	122.7	135.3	17.33	 24.43	3000	102.9
317.58300	 -0.41667	122.7	135.3	17.33	 24.43	3000	102.9
317.58300	 -0.41667	122.7	135.3	17.33	 24.43	3000	102.9
325.25000	 -3.78333	101.5	132.1	16.96	 22.03	2900	103.0
325.25000	 -3.78333	101.5	132.1	16.96	 22.03	2900	103.0
325.25000	 -3.78333	101.5	132.1	16.96	 22.03	2900	103.0
345.56700	 -7.93333	126.6	131.4	21.60	 30.86	2700	  4.7
345.56700	 -7.93333	126.6	131.4	21.60	 30.86	2700	  4.7
345.56700	 -7.93333	126.6	131.4	21.60	 30.86	2700	  4.7
326.18300	 -3.80000	147.9	130.5	27.18	 36.58	3200	 99.8
326.18300	 -3.80000	147.9	130.5	27.18	 36.58	3200	 99.8
326.18300	 -3.80000	147.9	130.5	27.18	 36.58	3200	 99.8
330.41700	-13.71670	110.7	130.4	16.20	 14.75	6800	 73.8
330.41700	-13.71670	110.7	130.4	16.20	 14.75	6800	 73.8
330.41700	-13.71670	110.7	130.4	16.20	 14.75	6800	 73.8
325.48300	-12.08330	 99.5	130.2	16.93	 21.35	3000	107.0
325.48300	-12.08330	 99.5	130.2	16.93	 21.35	3000	107.0
325.48300	-12.08330	 99.5	130.2	16.93	 21.35	3000	107.0
326.78300	 -7.48333	106.8	129.7	17.43	 23.66	2800	110.5
326.78300	 -7.48333	106.8	129.7	17.43	 23.66	2800	110.5
326.78300	 -7.48333	106.8	129.7	17.43	 23.66	2800	110.5
327.98300	-12.18330	140.3	127.6	24.20	 34.29	3000	 91.8
327.98300	-12.18330	140.3	127.6	24.20	 34.29	3000	 91.8
327.98300	-12.18330	140.3	127.6	24.20	 34.29	3000	 91.8
325.78300	-12.95000	107.6	126.7	20.37	 28.58	2500	102.6
325.78300	-12.95000	107.6	126.7	20.37	 28.58	2500	102.6
325.78300	-12.95000	107.6	126.7	20.37	 28.58	2500	102.6
328.55000	 -8.65000	107.1	126.6	21.57	 29.72	2600	104.4
328.55000	 -8.65000	107.1	126.6	21.57	 29.72	2600	104.4
328.55000	 -8.65000	107.1	126.6	21.57	 29.72	2600	104.4
345.41700	-51.41670	149.7	126.4	15.27	 15.65	7300	 26.0
345.41700	-51.41670	149.7	126.4	15.27	 15.65	7300	 26.0
345.41700	-51.41670	149.7	126.4	15.27	 15.65	7300	 26.0
342.93300	 -8.43333	 96.5	125.9	17.40	 22.81	2700	 19.4
342.93300	 -8.43333	 96.5	125.9	17.40	 22.81	2700	 19.4
342.93300	 -8.43333	 96.5	125.9	17.40	 22.81	2700	 19.4
325.88300	-20.90000	139.9	124.8	24.96	 34.29	3000	 98.2
325.88300	-20.90000	139.9	124.8	24.96	 34.29	3000	 98.2
325.88300	-20.90000	139.9	124.8	24.96	 34.29	3000	 98.2
326.28300	-20.78330	147.1	124.6	24.91	 34.29	3000	 96.4
326.28300	-20.78330	147.1	124.6	24.91	 34.29	3000	 96.4
326.28300	-20.78330	147.1	124.6	24.91	 34.29	3000	 96.4
320.13300	  0.58333	107.8	124.2	23.14	 29.72	2600	 78.7
320.13300	  0.58333	107.8	124.2	23.14	 29.72	2600	 78.7
320.13300	  0.58333	107.8	124.2	23.14	 29.72	2600	 78.7
327.88300	-20.68330	131.0	123.0	15.49	 15.01	7000	 89.2
